customer_id,last_order,frequency,monetary,avg_order_value,avg_delivery_days,recency,R_score,F_score,M_score,rfm_score,cluster,segment,repurchase,future_revenue_90d,region,customer_type,repurchase_probability,predicted_90d_revenue
10639,2025-12-28,9,2890.09,321.12111111111113,4.444444444444445,4,5,5,5,15,2,High Value,1,1759.62,West,Returning,0.94,1749.02
10640,2025-05-10,2,587.8,293.9,3.0,236,1,1,2,4,1,At Risk,0,163.71,West,Returning,0.1,171.32
10641,2025-12-03,4,1622.45,405.6125,3.25,29,4,2,4,10,0,Regular,1,973.62,West,Returning,0.992,979.2
10642,2025-11-15,5,1129.75,225.95,4.8,47,3,3,3,9,0,Regular,1,652.84,West,Returning,0.98,678.79
10643,2025-11-05,14,3045.12,217.50857142857143,4.071428571428571,57,3,5,5,13,2,High Value,1,1910.62,North,Returning,0.984,1860.82
10644,2025-07-09,4,462.28,115.57,3.5,176,1,2,1,4,1,At Risk,0,220.84,North,Returning,0.088,210.32
10645,2025-10-29,5,1263.29,252.658,3.4,64,3,3,3,9,0,Regular,1,809.1,East,New,0.984,768.2
10646,2025-10-01,4,2246.82,561.705,4.75,92,2,2,5,9,0,Regular,1,1300.94,West,Returning,0.968,1282.08
10647,2025-11-10,6,596.74,99.45666666666666,4.333333333333333,52,3,4,2,9,0,Regular,1,432.12,North,New,1.0,401.23
10648,2025-12-11,4,747.28,186.82,5.75,21,4,2,2,8,3,New/Occasional,1,486.29,South,Returning,1.0,507.67
10649,2025-03-13,2,574.45,287.225,4.5,294,1,1,2,4,1,At Risk,0,111.55,East,Returning,0.052,117.87
10650,2025-12-15,4,871.35,217.8375,4.5,17,4,2,2,8,3,New/Occasional,1,580.21,North,New,0.988,576.94
10651,2025-11-06,9,3837.89,426.4322222222222,3.5555555555555554,56,3,5,5,13,2,High Value,1,2250.81,South,Returning,0.952,2237.72
10652,2025-12-06,2,921.0500000000001,460.52500000000003,3.5,26,4,1,3,8,3,New/Occasional,1,546.0,West,New,0.968,571.27
10653,2025-09-12,5,1318.18,263.636,3.8,111,2,3,3,8,0,Regular,1,712.39,East,Returning,0.968,723.87
10654,2025-12-14,6,1396.77,232.795,5.333333333333333,18,4,4,4,12,0,Regular,1,913.5,North,Returning,0.956,895.18
10655,2025-11-10,4,1283.07,320.7675,4.0,52,3,2,3,8,3,New/Occasional,1,771.31,West,Returning,1.0,765.76
10656,2025-12-13,6,987.98,164.66333333333333,3.5,19,4,4,3,11,0,Regular,1,637.82,South,Returning,1.0,647.36
10657,2025-10-22,7,615.02,87.86,5.571428571428571,71,2,5,2,9,0,Regular,1,482.48,West,New,0.84,448.54
10658,2025-12-03,7,1335.36,190.76571428571427,4.285714285714286,29,4,5,3,12,0,Regular,0,871.65,South,New,0.236,873.68
10659,2025-11-11,4,510.53,127.6325,4.5,51,3,2,2,7,3,New/Occasional,1,287.05,East,Returning,0.92,317.0
10660,2025-10-31,5,1700.48,340.096,4.4,62,3,3,4,10,0,Regular,1,1032.54,South,New,1.0,1009.34
10661,2025-12-12,11,1883.55,171.23181818181817,3.5454545454545454,20,4,5,4,13,2,High Value,1,1222.41,South,Returning,0.976,1211.22
10662,2025-11-08,6,3012.17,502.02833333333336,2.6666666666666665,54,3,4,5,12,2,High Value,1,1731.75,West,New,1.0,1732.84
10663,2025-11-01,2,674.6500000000001,337.32500000000005,5.5,61,3,1,2,6,3,New/Occasional,1,375.62,North,Returning,0.968,388.08
10664,2025-10-26,2,312.97,156.485,4.5,67,2,1,1,4,3,New/Occasional,0,208.05,North,Returning,0.532,190.62
10665,2025-12-13,5,2468.05,493.61,4.4,19,4,3,5,12,0,Regular,1,1458.31,South,Returning,0.988,1467.59
10666,2025-10-13,2,204.88,102.44,4.0,80,2,1,1,4,3,New/Occasional,0,128.33,East,New,0.252,131.41
10667,2025-04-13,2,58.48,29.24,4.5,263,1,1,1,3,1,At Risk,0,0.0,West,Returning,0.004,0.03
10668,2025-10-29,6,1586.93,264.48833333333334,4.666666666666667,64,3,4,4,11,0,Regular,1,914.59,West,Returning,0.988,936.97
10669,2025-06-06,1,1025.58,1025.58,3.0,209,1,1,3,5,1,At Risk,0,425.09,South,New,0.14,424.05
10670,2025-12-11,3,590.34,196.78,4.666666666666667,21,4,1,2,7,3,New/Occasional,1,364.41,South,Returning,0.964,398.8
10671,2025-12-18,7,1335.18,190.74,3.4285714285714284,14,5,5,3,13,0,Regular,1,870.6,North,Returning,0.512,882.91
10672,2025-11-09,7,2678.54,382.6485714285714,4.571428571428571,53,3,5,5,13,2,High Value,1,1607.6,East,New,0.996,1593.52
10673,2025-10-09,3,181.20999999999998,60.40333333333333,4.0,84,2,1,1,4,3,New/Occasional,0,79.95,West,Returning,0.172,77.37
10674,2025-12-28,11,3873.76,352.16,3.727272727272727,4,5,5,5,15,2,High Value,1,2329.23,East,New,0.908,2295.9
10676,2025-08-08,4,435.78,108.945,3.5,146,1,2,1,4,1,At Risk,0,214.12,South,Returning,0.04,213.89
10677,2025-10-31,3,188.62,62.873333333333335,4.333333333333333,62,3,1,1,5,3,New/Occasional,0,57.52,West,Returning,0.308,81.26
10678,2025-09-21,5,1245.79,249.158,4.0,102,2,3,3,8,0,Regular,1,748.65,South,Returning,0.984,730.68
10679,2025-12-03,6,2201.46,366.91,4.333333333333333,29,4,4,5,13,0,Regular,0,1327.26,North,New,0.364,1315.24
10680,2025-04-14,3,1694.52,564.84,5.0,262,1,1,4,6,1,At Risk,0,783.44,South,Returning,0.2,843.66
10681,2025-10-01,3,564.5,188.16666666666666,5.0,92,2,1,2,5,3,New/Occasional,1,292.8,North,Returning,0.92,316.93
10682,2025-08-08,8,2265.53,283.19125,4.75,146,1,5,5,11,2,High Value,1,1312.76,North,Returning,0.98,1320.17
10683,2025-12-26,10,2010.52,201.052,4.4,6,5,5,5,15,2,High Value,1,1304.74,North,Returning,0.984,1287.37
10684,2025-11-21,2,95.78999999999999,47.894999999999996,5.5,41,3,1,1,5,3,New/Occasional,1,124.7,South,New,0.772,102.93
10685,2025-11-18,6,951.96,158.66,4.833333333333333,44,3,4,3,10,0,Regular,1,562.1,East,Returning,1.0,593.78
10686,2025-12-29,5,652.59,130.518,4.0,3,5,3,2,10,3,New/Occasional,1,478.44,South,New,0.996,473.88
10687,2025-05-04,4,574.04,143.51,4.0,242,1,2,2,5,1,At Risk,0,201.41,South,Returning,0.056,191.83
10688,2025-07-24,3,276.24,92.08,4.333333333333333,161,1,1,1,3,1,At Risk,0,101.93,West,Returning,0.028,104.59
10689,2025-12-03,3,938.99,312.99666666666667,6.0,29,4,1,3,8,3,New/Occasional,1,623.47,West,New,0.996,586.64
10690,2025-10-21,2,610.0,305.0,3.0,72,2,1,2,5,3,New/Occasional,1,288.97,East,Returning,0.896,372.77
10691,2025-04-29,4,1074.34,268.585,3.25,247,1,2,3,6,1,At Risk,0,421.78,South,New,0.096,435.38
10692,2025-03-02,2,534.1800000000001,267.09000000000003,3.0,305,1,1,2,4,1,At Risk,0,72.94,West,Returning,0.024,88.37
10693,2025-10-07,6,1036.2,172.70000000000002,5.166666666666667,86,2,4,3,9,0,Regular,1,564.27,North,Returning,0.9,589.4
10694,2025-12-16,5,635.0899999999999,127.01799999999999,3.4,16,4,3,2,9,3,New/Occasional,1,535.63,South,New,0.98,492.47
10695,2025-11-16,5,1159.42,231.88400000000001,4.6,46,3,3,3,9,0,Regular,1,748.95,West,Returning,1.0,730.59
10696,2025-09-21,4,759.97,189.9925,3.25,102,2,2,2,6,3,New/Occasional,1,446.29,South,Returning,0.864,436.83
10697,2025-12-15,7,1439.28,205.61142857142858,4.571428571428571,17,4,5,4,13,0,Regular,1,959.71,West,New,0.996,936.03
10698,2025-12-13,5,1483.66,296.732,5.0,19,4,3,4,11,0,Regular,1,963.4,East,Returning,1.0,942.15
10699,2025-12-03,5,978.35,195.67000000000002,4.8,29,4,3,3,10,0,Regular,1,610.48,East,New,0.992,614.52
10700,2025-09-27,6,1228.12,204.68666666666664,3.6666666666666665,96,2,4,3,9,0,Regular,1,714.43,South,Returning,0.976,711.64
10701,2025-11-14,3,1217.81,405.93666666666667,4.666666666666667,48,3,1,3,7,3,New/Occasional,1,722.58,South,New,0.984,731.42
10702,2025-09-26,3,119.25,39.75,4.666666666666667,97,2,1,1,4,3,New/Occasional,0,44.64,South,Returning,0.144,51.29
10703,2025-04-26,2,135.51,67.755,5.5,250,1,1,1,3,1,At Risk,0,0.0,North,Returning,0.004,0.11
10704,2025-12-17,6,631.5999999999999,105.26666666666665,5.333333333333333,15,5,4,2,11,0,Regular,1,453.35,West,New,1.0,463.58
10705,2025-10-14,6,761.72,126.95333333333333,3.6666666666666665,79,2,4,2,8,0,Regular,1,499.21,South,New,0.948,490.81
10706,2025-05-20,2,476.52,238.26,3.5,226,1,1,1,3,1,At Risk,0,156.59,East,Returning,0.068,159.04
10707,2025-11-20,5,2079.8,415.96000000000004,3.0,42,3,3,5,11,0,Regular,1,1181.61,West,Returning,1.0,1205.43
10708,2025-12-28,7,1695.07,242.15285714285713,3.0,4,5,5,4,14,0,Regular,1,1078.05,West,Returning,0.964,1074.0
10709,2025-11-20,4,1141.13,285.2825,6.75,42,3,2,3,8,3,New/Occasional,1,689.93,South,New,0.996,687.6
10710,2025-12-18,7,1727.0500000000002,246.7214285714286,3.142857142857143,14,5,5,4,14,0,Regular,1,1044.6,South,New,0.94,1094.34
10711,2025-11-08,2,198.32,99.16,1.5,54,3,1,1,5,3,New/Occasional,1,142.19,West,Returning,0.92,153.77
10712,2025-09-23,3,204.79,68.26333333333334,5.666666666666667,100,2,1,1,4,3,New/Occasional,0,102.89,East,Returning,0.212,103.65
10713,2025-10-16,5,896.28,179.256,4.0,77,2,3,3,8,0,Regular,1,510.8,West,Returning,0.916,515.32
10714,2025-10-27,4,459.40999999999997,114.85249999999999,2.75,66,3,2,1,6,3,New/Occasional,0,278.39,West,Returning,0.848,278.83
10715,2025-11-19,6,703.55,117.25833333333333,5.166666666666667,43,3,4,2,9,0,Regular,1,504.99,West,Returning,0.92,474.04
10716,2025-12-09,4,446.51,111.6275,4.25,23,4,2,1,7,3,New/Occasional,1,361.11,North,New,0.964,345.88
10717,2025-12-26,7,2869.42,409.9171428571429,3.7142857142857144,6,5,5,5,15,2,High Value,1,1740.67,East,New,1.0,1710.25
10718,2025-09-12,5,640.33,128.066,5.6,111,2,3,2,7,3,New/Occasional,1,439.0,North,Returning,0.896,390.76
10719,2025-12-24,6,521.59,86.93166666666667,5.0,8,5,4,2,11,0,Regular,1,456.71,East,Returning,0.984,429.59
10721,2025-12-30,4,309.97,77.4925,5.25,2,5,2,1,8,3,New/Occasional,1,289.98,South,Returning,0.956,262.26
10722,2025-11-04,4,1372.6100000000001,343.15250000000003,4.0,58,3,2,4,9,0,Regular,1,780.14,South,Returning,0.972,790.04
10723,2025-05-28,2,167.87,83.935,5.0,218,1,1,1,3,1,At Risk,0,1.72,North,Returning,0.008,4.91
10724,2025-02-22,2,543.02,271.51,5.0,313,1,1,2,4,1,At Risk,0,56.06,West,New,0.008,86.66
10725,2025-06-10,1,43.4,43.4,1.0,205,1,1,1,3,1,At Risk,0,0.0,North,Returning,0.024,0.54
10726,2025-12-29,7,1641.01,234.43,4.285714285714286,3,5,5,4,14,0,Regular,1,970.31,North,New,0.996,997.95
10727,2025-11-15,3,986.25,328.75,4.666666666666667,47,3,1,3,7,3,New/Occasional,1,566.85,South,Returning,0.988,582.29
10728,2025-11-06,4,1452.3600000000001,363.09000000000003,4.75,56,3,2,4,9,0,Regular,1,801.48,North,New,0.984,819.3
10729,2025-06-28,3,457.69,152.56333333333333,6.333333333333333,187,1,1,1,3,1,At Risk,0,157.41,South,New,0.052,166.44
10730,2025-09-23,5,1571.58,314.316,4.4,100,2,3,4,9,0,Regular,1,840.5,South,Returning,0.976,866.86
10731,2025-07-07,2,138.20999999999998,69.10499999999999,4.5,178,1,1,1,3,1,At Risk,0,0.0,South,New,0.004,9.52
10732,2025-08-20,7,1624.39,232.0557142857143,4.857142857142857,134,1,5,4,10,0,Regular,1,945.16,North,Returning,0.884,938.02
10733,2025-09-24,3,908.11,302.7033333333333,5.666666666666667,99,2,1,3,6,3,New/Occasional,1,471.61,North,New,0.804,492.89
10734,2025-11-01,3,96.22999999999999,32.07666666666666,3.0,61,3,1,1,5,3,New/Occasional,1,70.83,South,Returning,0.908,70.33
10735,2025-12-02,4,856.56,214.14,5.75,30,4,2,2,8,3,New/Occasional,1,553.79,North,Returning,0.996,561.2
10736,2025-06-01,2,496.23,248.115,2.0,214,1,1,1,3,1,At Risk,0,144.68,East,Returning,0.116,159.1
10737,2025-12-08,13,1823.1000000000001,140.23846153846154,3.8461538461538463,24,4,5,4,13,2,High Value,1,1292.28,North,New,0.984,1241.43
10738,2025-12-17,3,501.0,167.0,7.0,15,5,1,2,8,3,New/Occasional,1,322.06,South,New,0.752,336.37
10739,2025-10-10,5,681.77,136.35399999999998,4.2,83,2,3,2,7,3,New/Occasional,1,439.08,South,Returning,0.896,425.76
10740,2025-12-23,4,1218.51,304.6275,4.0,9,5,2,3,10,3,New/Occasional,1,773.19,South,Returning,0.964,762.02
10741,2025-12-02,5,530.26,106.05199999999999,4.8,30,4,3,2,9,3,New/Occasional,1,329.04,North,New,0.972,388.43
10742,2025-11-18,5,1016.29,203.25799999999998,4.2,44,3,3,3,9,0,Regular,1,642.41,North,New,0.996,636.73
10743,2025-02-11,1,183.69,183.69,4.0,324,1,1,1,3,1,At Risk,0,0.0,West,Returning,0.028,0.95
10744,2025-04-30,4,1550.45,387.6125,2.5,246,1,2,4,7,1,At Risk,0,716.11,North,New,0.22,741.2
10745,2025-12-26,7,870.65,124.37857142857142,3.7142857142857144,6,5,5,2,12,0,Regular,1,691.56,South,Returning,0.996,672.64
10746,2025-12-31,6,445.59000000000003,74.265,3.8333333333333335,1,5,4,1,10,0,Regular,1,427.15,South,New,0.964,400.46
10747,2025-12-01,7,1033.84,147.69142857142856,3.857142857142857,31,4,5,3,12,0,Regular,1,670.02,South,New,0.98,682.76
10748,2025-09-10,4,433.38,108.345,4.75,113,2,2,1,5,3,New/Occasional,1,260.89,South,Returning,0.928,239.73
10749,2025-11-05,5,476.53000000000003,95.30600000000001,3.8,57,3,3,1,7,3,New/Occasional,1,356.83,West,Returning,0.952,338.88
10750,2025-11-11,6,825.25,137.54166666666666,3.8333333333333335,51,3,4,2,9,0,Regular,1,551.09,West,New,0.996,562.87
10751,2025-10-10,9,2872.02,319.11333333333334,4.222222222222222,83,2,5,5,12,2,High Value,1,1658.48,South,Returning,0.972,1683.18
10752,2025-09-20,3,143.60999999999999,47.87,6.0,103,2,1,1,4,3,New/Occasional,1,36.95,South,Returning,0.72,45.63
10753,2025-06-18,4,211.39999999999998,52.849999999999994,3.5,197,1,2,1,4,1,At Risk,0,59.45,South,Returning,0.096,57.26
10754,2025-08-30,5,1994.58,398.916,4.8,124,1,3,5,9,0,Regular,1,1123.16,South,Returning,0.988,1110.02
10755,2025-05-06,2,609.14,304.57,4.0,240,1,1,2,4,1,At Risk,0,175.04,East,Returning,0.072,177.15
10756,2025-10-03,6,2203.9700000000003,367.3283333333334,5.0,90,2,4,5,11,0,Regular,1,1315.24,North,Returning,0.964,1262.23
10757,2025-10-06,4,401.77,100.4425,3.75,87,2,2,1,5,3,New/Occasional,0,296.94,South,Returning,0.26,260.43
10758,2025-01-22,1,614.65,614.65,5.0,344,1,1,2,4,1,At Risk,0,128.31,West,Returning,0.088,126.0
10759,2025-11-29,5,1957.02,391.404,5.0,33,4,3,5,12,0,Regular,1,1218.67,North,New,1.0,1194.25
10760,2025-12-18,5,557.84,111.56800000000001,4.8,14,5,3,2,10,3,New/Occasional,1,413.66,South,Returning,0.98,412.13
10761,2025-08-06,6,1220.53,203.42166666666665,5.0,148,1,4,3,8,0,Regular,0,629.37,East,Returning,0.176,637.62
10762,2025-12-17,6,1490.05,248.34166666666667,3.6666666666666665,15,5,4,4,13,0,Regular,1,932.74,North,Returning,1.0,936.83
10763,2025-10-13,6,665.8,110.96666666666665,5.0,80,2,4,2,8,0,Regular,1,428.17,North,Returning,0.96,427.23
10764,2025-10-04,9,1541.4299999999998,171.26999999999998,4.888888888888889,89,2,5,4,11,2,High Value,1,937.65,North,New,0.96,935.13
10765,2025-05-14,3,544.34,181.4466666666667,5.333333333333333,232,1,1,2,4,1,At Risk,0,161.26,West,Returning,0.008,169.09
10766,2025-12-31,7,3616.84,516.6914285714286,4.571428571428571,1,5,5,5,15,2,High Value,1,2103.92,North,New,0.996,2141.63
10767,2025-12-30,5,2326.51,465.302,4.6,2,5,3,5,13,0,Regular,1,1422.79,North,Returning,0.988,1407.77
10768,2025-12-10,3,823.44,274.48,4.0,22,4,1,2,7,3,New/Occasional,1,574.08,North,Returning,0.98,556.25
10769,2025-06-23,9,1744.65,193.85000000000002,4.222222222222222,192,1,5,4,10,2,High Value,1,1062.13,North,Returning,0.768,1023.91
10770,2025-12-07,4,670.85,167.7125,6.25,25,4,2,2,8,3,New/Occasional,1,457.16,East,Returning,0.984,444.16
10771,2025-12-06,3,1851.69,617.23,4.333333333333333,26,4,1,4,9,0,Regular,1,1073.02,South,Returning,0.984,1088.55
10772,2025-12-06,5,655.74,131.148,4.4,26,4,3,2,9,3,New/Occasional,1,455.96,East,Returning,1.0,456.64
10773,2025-11-15,8,2285.8900000000003,285.73625000000004,4.0,47,3,5,5,13,2,High Value,1,1436.58,East,Returning,0.996,1414.88
10774,2025-10-19,2,754.2,377.1,6.5,74,2,1,2,5,3,New/Occasional,1,461.26,West,Returning,0.968,450.94
10775,2025-08-23,3,1433.46,477.82,4.666666666666667,131,1,1,4,6,1,At Risk,1,746.08,North,Returning,0.788,743.39
10776,2025-07-28,5,2005.1200000000001,401.024,4.8,157,1,3,5,9,0,Regular,1,1123.64,West,New,0.972,1094.5
10777,2025-12-19,2,1755.98,877.99,5.0,13,5,1,4,10,3,New/Occasional,1,1025.75,East,Returning,0.976,1030.02
10778,2025-12-07,10,2192.4700000000003,219.247,3.9,25,4,5,5,14,2,High Value,1,1367.62,North,New,0.992,1370.96
10779,2025-10-15,4,1718.6,429.65,4.5,78,2,2,4,8,0,Regular,1,971.62,West,Returning,0.896,975.6
10780,2025-11-29,5,3155.21,631.042,6.0,33,4,3,5,12,2,High Value,1,1885.27,West,Returning,0.996,1878.62
10781,2025-12-21,8,2461.41,307.67625,5.25,11,5,5,5,15,2,High Value,1,1543.13,South,Returning,0.984,1524.08
10782,2025-09-27,5,2459.9300000000003,491.98600000000005,4.4,96,2,3,5,10,0,Regular,1,1368.82,West,New,0.988,1394.2
10783,2025-12-05,6,2100.89,350.1483333333333,4.166666666666667,27,4,4,5,13,0,Regular,1,1302.0,South,New,0.972,1284.07
10784,2025-12-26,7,934.51,133.50142857142856,3.857142857142857,6,5,5,3,13,0,Regular,1,689.57,East,Returning,0.98,679.09
10785,2025-08-08,2,177.46,88.73,3.0,146,1,1,1,3,1,At Risk,0,21.35,West,New,0.012,32.25
10786,2025-11-01,7,1170.01,167.1442857142857,4.571428571428571,61,3,5,3,11,0,Regular,1,718.47,South,New,0.944,725.58
10787,2025-10-13,5,982.1800000000001,196.436,4.0,80,2,3,3,8,0,Regular,1,549.3,West,Returning,0.992,564.97
10788,2025-12-30,6,2263.95,377.325,5.5,2,5,4,5,14,2,High Value,1,1323.82,South,Returning,0.984,1332.85
10789,2025-09-09,2,84.27000000000001,42.135000000000005,8.0,114,2,1,1,4,3,New/Occasional,0,0.0,West,New,0.104,15.65
10790,2025-11-01,7,1297.5,185.35714285714286,5.285714285714286,61,3,5,3,11,0,Regular,1,808.51,East,New,0.868,812.78
10791,2025-10-04,6,2393.0,398.8333333333333,4.5,89,2,4,5,11,2,High Value,1,1418.16,North,Returning,0.988,1413.68
10792,2025-12-07,4,1067.01,266.7525,2.75,25,4,2,3,9,3,New/Occasional,1,695.21,South,Returning,0.992,688.85
10793,2025-12-17,7,485.34000000000003,69.33428571428571,4.428571428571429,15,5,5,1,11,0,Regular,1,416.31,South,Returning,0.98,398.1
10794,2025-11-09,7,1467.81,209.68714285714285,4.714285714285714,53,3,5,4,12,0,Regular,1,850.01,North,New,1.0,892.6
10795,2025-09-12,4,1795.96,448.99,4.0,111,2,2,4,8,0,Regular,1,1000.21,North,New,0.896,1008.0
10796,2025-11-13,5,597.33,119.46600000000001,4.8,49,3,3,2,8,3,New/Occasional,1,346.84,South,New,0.956,376.38
10797,2025-11-07,4,984.79,246.1975,6.75,55,3,2,3,8,3,New/Occasional,1,624.7,North,Returning,0.992,606.85
10798,2025-12-27,9,2201.34,244.59333333333336,3.3333333333333335,5,5,5,5,15,2,High Value,1,1429.79,North,New,0.972,1379.78
10799,2025-12-08,5,984.91,196.982,2.8,24,4,3,3,10,0,Regular,1,641.88,West,New,0.972,632.2
10800,2025-07-24,5,793.38,158.676,3.6,161,1,3,2,6,1,At Risk,0,440.05,East,Returning,0.056,420.79
10801,2025-12-17,4,979.8,244.95,3.75,15,5,2,3,10,3,New/Occasional,1,662.89,West,Returning,0.972,635.64
10802,2025-12-04,7,2381.62,340.2314285714286,4.285714285714286,28,4,5,5,14,2,High Value,1,1444.53,South,Returning,0.992,1442.11
10803,2025-11-02,2,297.77,148.885,6.0,60,3,1,1,5,3,New/Occasional,1,170.7,West,Returning,0.948,187.81
10804,2025-10-17,5,574.3100000000001,114.86200000000001,4.0,76,2,3,2,7,3,New/Occasional,1,320.96,East,Returning,0.944,348.82
10805,2025-11-16,6,1617.8899999999999,269.6483333333333,4.5,46,3,4,4,11,0,Regular,1,974.01,North,Returning,1.0,969.88
10806,2025-11-30,4,706.4,176.6,4.5,32,4,2,2,8,3,New/Occasional,1,426.84,North,New,0.972,441.73
10807,2025-03-07,1,525.02,525.02,1.0,300,1,1,2,4,1,At Risk,1,31.53,East,Returning,0.704,102.77
10808,2025-09-02,1,289.3,289.3,1.0,121,1,1,1,3,3,New/Occasional,0,72.56,North,Returning,0.172,84.34
10809,2025-08-09,3,297.12,99.04,3.0,145,1,1,1,3,1,At Risk,0,48.26,South,Returning,0.028,108.98
10810,2025-10-02,4,1751.96,437.99,4.0,91,2,2,4,8,0,Regular,1,1017.96,West,Returning,0.992,1000.83
10811,2025-12-01,7,2123.17,303.31,5.0,31,4,5,5,14,2,High Value,1,1303.51,North,Returning,0.98,1311.35
10812,2025-10-13,4,526.46,131.615,4.25,80,2,2,2,6,3,New/Occasional,1,360.18,North,New,0.964,335.3
10813,2025-10-28,5,1554.51,310.902,3.4,65,3,3,4,10,0,Regular,1,944.55,West,Returning,0.996,929.01
10814,2025-10-29,3,278.51,92.83666666666666,6.666666666666667,64,3,1,1,5,3,New/Occasional,1,197.04,East,New,0.844,199.44
10815,2025-12-16,3,1671.52,557.1733333333333,3.3333333333333335,16,4,1,4,9,3,New/Occasional,1,1016.73,North,Returning,0.944,1007.61
10816,2025-11-22,5,1827.23,365.446,4.0,40,3,3,4,10,0,Regular,1,1094.25,West,New,0.996,1094.87
10817,2025-12-07,4,1438.26,359.565,4.25,25,4,2,4,10,0,Regular,1,916.22,West,New,0.992,845.72
10818,2025-11-25,7,910.12,130.01714285714286,4.0,37,4,5,3,12,0,Regular,1,605.42,South,Returning,0.984,625.14
10819,2025-12-17,4,359.78999999999996,89.94749999999999,4.0,15,5,2,1,8,3,New/Occasional,1,285.68,East,Returning,0.996,278.43
10820,2025-12-17,4,1853.1599999999999,463.28999999999996,5.0,15,5,2,4,11,0,Regular,1,1097.97,South,Returning,0.972,1102.0
10821,2025-12-26,8,1280.52,160.065,4.125,6,5,5,3,13,0,Regular,0,943.48,North,New,0.292,912.22
10822,2025-12-15,5,873.98,174.796,3.2,17,4,3,2,9,0,Regular,1,563.27,East,New,0.976,582.89
10823,2025-03-21,5,1892.0500000000002,378.41,2.2,286,1,3,4,8,1,At Risk,1,948.3,South,Returning,0.804,982.01
10824,2025-10-31,7,1359.1299999999999,194.16142857142856,3.2857142857142856,62,3,5,4,12,0,Regular,1,800.0,East,New,0.988,817.91
10825,2025-12-02,7,2011.71,287.38714285714286,5.428571428571429,30,4,5,5,14,2,High Value,1,1238.95,West,New,0.976,1223.8
10826,2025-12-08,5,1900.8600000000001,380.172,3.6,24,4,3,4,11,0,Regular,1,1137.52,North,Returning,0.996,1140.39
10827,2025-11-17,6,2776.6000000000004,462.7666666666667,4.5,45,3,4,5,12,2,High Value,1,1588.9,East,New,0.988,1636.57
10828,2025-11-29,4,1565.25,391.3125,3.5,33,4,2,4,10,0,Regular,1,909.93,North,New,0.992,930.03
10829,2025-08-28,3,1630.5,543.5,5.0,126,1,1,4,6,1,At Risk,1,884.98,West,Returning,0.864,883.53
10830,2025-11-07,10,1347.5,134.75,4.3,55,3,5,4,12,2,High Value,1,889.85,South,Returning,0.996,879.39
10831,2025-12-23,6,1562.4599999999998,260.40999999999997,3.5,9,5,4,4,13,0,Regular,1,955.47,East,Returning,0.996,975.08
10832,2025-06-16,3,314.35,104.78333333333335,4.666666666666667,199,1,1,1,3,1,At Risk,0,109.21,East,Returning,0.004,106.36
10833,2025-09-25,4,413.82,103.455,3.0,98,2,2,1,5,3,New/Occasional,0,240.66,South,Returning,0.204,239.54
10834,2025-11-09,10,4464.88,446.488,3.9,53,3,5,5,13,2,High Value,1,2629.58,East,New,0.948,2632.56
10835,2025-08-12,6,653.46,108.91000000000001,6.666666666666667,142,1,4,2,7,1,At Risk,1,407.86,West,Returning,0.84,380.33
10836,2025-12-03,7,3509.15,501.3071428571429,3.857142857142857,29,4,5,5,14,2,High Value,1,2114.04,East,Returning,0.976,2105.43
10837,2025-07-30,3,1439.57,479.8566666666666,5.333333333333333,155,1,1,4,6,1,At Risk,0,656.25,West,Returning,0.56,699.5
10838,2025-07-31,3,566.89,188.96333333333334,4.666666666666667,154,1,1,2,4,1,At Risk,0,253.43,West,Returning,0.008,241.23
10839,2025-11-10,4,1064.0,266.0,3.75,52,3,2,3,8,3,New/Occasional,1,581.71,South,Returning,0.996,625.44
10840,2025-11-04,2,411.91999999999996,205.95999999999998,4.5,58,3,1,1,5,3,New/Occasional,1,335.77,South,New,0.916,301.19
10841,2025-12-10,7,2140.56,305.7942857142857,4.142857142857143,22,4,5,5,14,2,High Value,1,1318.78,North,New,0.984,1320.95
10842,2025-10-12,7,1841.0,263.0,3.857142857142857,81,2,5,4,11,0,Regular,1,1129.71,West,New,0.992,1113.84
10843,2025-12-28,1,40.18,40.18,7.0,4,5,1,1,7,3,New/Occasional,1,44.55,South,Returning,0.564,48.27
10844,2025-12-16,5,1104.43,220.88600000000002,5.6,16,4,3,3,10,0,Regular,1,700.6,South,New,0.584,696.75
10845,2025-06-28,3,1248.65,416.2166666666667,4.333333333333333,187,1,1,3,5,1,At Risk,0,640.94,North,Returning,0.044,637.11
10846,2025-12-08,3,2346.52,782.1733333333333,6.666666666666667,24,4,1,5,10,0,Regular,1,1371.01,West,New,0.988,1377.77
10847,2025-07-31,5,439.85,87.97,4.0,154,1,3,1,5,1,At Risk,0,282.04,South,Returning,0.036,217.54
10848,2025-12-30,8,2811.2799999999997,351.40999999999997,4.5,2,5,5,5,15,2,High Value,1,1689.2,East,Returning,1.0,1689.19
10849,2025-11-11,8,607.41,75.92625,4.75,51,3,5,2,10,0,Regular,1,454.54,North,New,0.996,441.34
10850,2025-12-29,6,2118.86,353.1433333333334,3.1666666666666665,3,5,4,5,14,0,Regular,1,1318.63,West,New,0.932,1305.93
10851,2025-09-08,2,880.8599999999999,440.42999999999995,4.0,115,2,1,2,5,3,New/Occasional,1,470.27,North,New,0.476,469.59
10852,2025-10-17,7,985.13,140.73285714285714,4.857142857142857,76,2,5,3,10,0,Regular,1,644.1,North,Returning,0.812,630.79
