order_id,customer_id,order_date,category,quantity,unit_price,discount,delivery_days,payment_method,revenue,region
505380,10329,2025-11-22,Fashion,2,47.69,0.0,4,COD,95.38,East
505381,10171,2025-10-13,Sports,1,21.88,0.05,3,Card,20.79,South
505382,11423,2025-10-08,Beauty,1,11.53,0.0,2,UPI,11.53,South
505383,11019,2025-06-14,Sports,2,10.05,0.15,4,Card,17.08,North
505384,10179,2025-05-06,Grocery,1,86.99,0.2,6,Card,69.59,West
505385,10928,2025-07-25,Fashion,1,392.5,0.15,1,COD,333.62,West
505386,10458,2025-09-15,Grocery,4,12.64,0.05,4,Card,48.03,South
505387,10271,2025-07-09,Sports,4,12.49,0.05,5,COD,47.46,North
505388,10708,2025-03-17,Sports,3,125.53,0.0,7,UPI,376.59,West
505389,11182,2025-01-06,Grocery,4,131.08,0.0,8,COD,524.32,North
505390,10001,2025-01-22,Home,2,146.74,0.1,4,UPI,264.13,West
505391,10533,2025-06-05,Electronics,3,18.03,0.0,8,UPI,54.09,South
505392,11382,2025-10-16,Electronics,4,213.28,0.0,5,Card,853.12,North
505393,10592,2025-10-16,Home,1,102.62,0.15,6,UPI,87.23,South
505394,10149,2025-10-22,Sports,2,20.34,0.1,2,UPI,36.61,South
505395,10643,2025-09-16,Fashion,1,19.55,0.15,5,UPI,16.62,North
505396,11024,2025-01-09,Beauty,4,107.51,0.0,6,Card,430.04,South
505397,11495,2025-11-19,Electronics,4,157.65,0.15,3,UPI,536.01,South
505398,10944,2025-12-12,Sports,3,133.56,0.05,1,COD,380.65,South
505399,10076,2025-11-07,Beauty,3,75.05,0.0,5,UPI,225.15,South
505400,11214,2025-06-12,Sports,2,60.99,0.05,4,UPI,115.88,South
505401,11171,2025-03-20,Electronics,1,112.08,0.1,7,Card,100.87,South
505402,10978,2025-11-27,Home,4,18.06,0.05,3,COD,68.63,South
505403,11345,2025-03-09,Electronics,4,37.16,0.1,3,COD,133.78,West
505404,11155,2025-10-15,Home,4,14.26,0.05,2,UPI,54.19,South
505405,10349,2025-12-19,Grocery,2,212.94,0.15,3,COD,362.0,East
505406,10632,2025-11-25,Beauty,1,84.49,0.0,10,Card,84.49,West
505407,10762,2025-07-10,Beauty,3,180.17,0.1,1,Net Banking,486.46,North
505408,10734,2025-11-01,Home,1,48.21,0.15,2,Card,40.98,South
505409,10959,2025-10-31,Home,1,344.03,0.1,4,UPI,309.63,South
505410,11053,2025-12-22,Sports,4,326.62,0.15,8,COD,1110.51,South
505411,10156,2025-05-12,Grocery,4,98.91,0.1,6,UPI,356.08,East
505412,10853,2025-08-18,Sports,2,227.58,0.0,8,COD,455.16,West
505413,10059,2025-10-26,Sports,3,117.95,0.1,4,Card,318.47,North
505414,10768,2025-03-24,Beauty,3,168.61,0.1,2,UPI,455.25,North
505415,10634,2025-03-24,Electronics,1,25.77,0.0,4,UPI,25.77,South
505416,10309,2025-05-23,Sports,1,400.31,0.05,4,UPI,380.29,South
505417,11487,2025-05-12,Sports,2,21.27,0.0,5,UPI,42.54,West
505418,10388,2025-10-02,Fashion,4,82.62,0.0,4,Card,330.48,West
505419,10085,2025-12-08,Electronics,2,106.65,0.2,6,COD,170.64,North
505420,10538,2025-02-27,Sports,3,9.83,0.15,3,UPI,25.07,North
505421,11137,2025-04-29,Grocery,1,140.8,0.1,3,UPI,126.72,South
505422,10014,2025-12-06,Home,4,13.72,0.05,2,COD,52.14,West
505423,10740,2025-08-06,Electronics,4,80.93,0.05,5,UPI,307.53,South
505424,10627,2025-03-16,Sports,2,263.5,0.0,5,COD,527.0,West
505425,11299,2025-08-09,Home,1,18.44,0.0,7,UPI,18.44,West
505426,10005,2025-11-16,Sports,4,29.33,0.1,8,COD,105.59,North
505427,10026,2025-05-17,Sports,4,59.99,0.05,2,COD,227.96,North
505428,10848,2025-06-26,Home,3,318.48,0.05,5,UPI,907.67,East
505429,10270,2025-08-12,Electronics,2,33.86,0.0,4,UPI,67.72,North
505430,11057,2025-11-03,Fashion,3,18.67,0.15,1,UPI,47.61,West
505431,10418,2025-07-26,Beauty,2,19.63,0.0,3,UPI,39.26,West
505432,10844,2025-12-16,Grocery,3,15.72,0.05,8,UPI,44.8,South
505433,10057,2025-10-03,Beauty,4,194.71,0.0,3,Card,778.84,South
505434,11041,2025-06-04,Home,2,131.68,0.0,3,COD,263.36,North
505435,10778,2025-06-27,Grocery,1,56.99,0.1,4,UPI,51.29,North
505436,10001,2025-09-12,Sports,3,205.91,0.1,6,COD,555.96,West
505437,10399,2025-01-26,Fashion,4,306.26,0.1,4,UPI,1102.54,South
505438,10090,2025-03-24,Grocery,1,218.71,0.0,5,UPI,218.71,South
505439,10068,2025-03-28,Sports,4,10.94,0.2,1,UPI,35.01,South
505440,11048,2025-10-20,Grocery,2,11.59,0.1,6,UPI,20.86,West
505441,10642,2025-10-28,Sports,3,175.62,0.15,5,UPI,447.83,West
505442,11205,2025-10-27,Beauty,3,33.26,0.0,6,UPI,99.78,North
505443,10387,2025-02-08,Electronics,1,15.82,0.15,1,UPI,13.45,East
505444,11077,2025-04-18,Fashion,1,90.46,0.1,4,Net Banking,81.41,East
505445,10923,2025-04-24,Sports,4,28.54,0.05,6,Card,108.45,East
505446,10995,2025-01-09,Grocery,3,421.93,0.0,3,Net Banking,1265.79,West
505447,11243,2025-04-05,Sports,3,77.95,0.0,5,UPI,233.85,South
505448,11062,2025-06-07,Fashion,2,25.21,0.15,4,COD,42.86,East
505449,11119,2025-11-20,Fashion,1,368.34,0.05,4,UPI,349.92,South
505450,11110,2025-03-04,Electronics,2,91.43,0.1,7,UPI,164.57,North
505451,10671,2025-11-11,Electronics,3,24.54,0.1,2,UPI,66.26,North
505452,11087,2025-10-26,Electronics,3,16.99,0.1,4,Card,45.87,West
505453,11264,2025-02-27,Grocery,2,81.97,0.05,5,UPI,155.74,West
505454,11108,2025-04-06,Sports,1,170.18,0.15,6,COD,144.65,South
505455,10912,2025-06-17,Home,1,204.1,0.0,4,COD,204.1,West
505456,10112,2025-12-11,Beauty,4,20.57,0.15,6,UPI,69.94,North
505457,10655,2025-10-14,Beauty,3,42.11,0.05,4,COD,120.01,West
505458,10095,2025-12-21,Home,4,311.9,0.0,5,UPI,1247.6,South
505459,10156,2025-04-25,Beauty,1,84.79,0.0,5,UPI,84.79,East
505460,10542,2025-11-28,Beauty,2,10.89,0.1,6,UPI,19.6,East
505461,10697,2025-12-15,Sports,2,315.63,0.1,6,UPI,568.13,West
505462,10792,2025-08-07,Sports,2,120.52,0.0,2,UPI,241.04,South
505463,11351,2025-02-26,Electronics,2,47.37,0.0,5,UPI,94.74,West
505464,11144,2025-04-08,Beauty,1,143.98,0.1,6,UPI,129.58,West
505465,10635,2025-02-16,Grocery,1,84.49,0.0,7,COD,84.49,North
505466,10503,2025-10-22,Grocery,4,20.74,0.0,2,COD,82.96,West
505467,11069,2025-04-25,Sports,2,134.81,0.1,6,Net Banking,242.66,North
505468,10413,2025-09-14,Sports,1,21.51,0.0,4,UPI,21.51,North
505469,11326,2025-04-08,Electronics,2,23.88,0.0,5,UPI,47.76,West
505470,11173,2025-12-23,Grocery,4,61.86,0.05,2,Card,235.07,South
505471,11024,2025-10-10,Sports,2,10.56,0.1,4,Card,19.01,South
505472,10375,2025-05-18,Grocery,4,109.14,0.1,5,UPI,392.9,North
505473,10933,2025-06-24,Grocery,1,85.68,0.0,3,COD,85.68,South
505474,11232,2025-01-22,Home,1,120.84,0.05,7,Net Banking,114.8,East
505475,10108,2025-02-19,Electronics,3,20.12,0.05,1,UPI,57.34,South
505476,10266,2025-12-31,Fashion,3,76.76,0.05,6,Net Banking,218.77,North
505477,10773,2025-10-25,Beauty,4,53.16,0.0,1,UPI,212.64,East
505478,10540,2025-11-02,Electronics,2,20.01,0.0,4,Card,40.02,West
505479,11065,2025-08-23,Home,1,51.45,0.1,5,UPI,46.31,South
505480,10602,2025-03-22,Grocery,3,425.99,0.0,6,Card,1277.97,West
505481,11495,2025-02-08,Beauty,2,191.66,0.2,4,UPI,306.66,South
505482,10450,2025-09-22,Home,1,18.24,0.2,4,Card,14.59,East
505483,10541,2025-05-02,Fashion,1,240.65,0.05,6,UPI,228.62,West
505484,10006,2025-01-01,Fashion,3,84.62,0.1,6,Card,228.47,West
505485,10372,2025-01-09,Home,3,12.23,0.1,7,COD,33.02,South
505486,10354,2025-07-23,Grocery,1,433.88,0.0,2,UPI,433.88,East
505487,11145,2025-11-03,Fashion,3,76.68,0.05,4,Card,218.54,South
505488,10507,2025-05-13,Electronics,4,390.13,0.2,1,Net Banking,1248.42,South
505489,10306,2025-12-31,Home,4,14.02,0.0,2,COD,56.08,South
505490,10471,2025-05-20,Grocery,2,20.34,0.1,3,Net Banking,36.61,South
505491,10844,2025-09-25,Electronics,1,362.31,0.1,6,UPI,326.08,South
505492,11179,2025-03-31,Electronics,3,28.69,0.0,4,Card,86.07,North
505493,11469,2025-08-10,Fashion,3,57.13,0.05,4,COD,162.82,West
505494,10072,2025-04-11,Beauty,4,121.97,0.15,5,Net Banking,414.7,South
505495,11262,2025-10-12,Home,3,409.65,0.0,3,UPI,1228.95,South
505496,10584,2025-06-15,Beauty,3,38.04,0.0,1,Net Banking,114.12,South
505497,11213,2025-01-16,Home,3,124.64,0.0,3,Card,373.92,East
505498,10057,2025-04-01,Beauty,3,139.91,0.1,4,COD,377.76,South
505499,10940,2025-05-09,Home,2,137.12,0.1,5,Card,246.82,North
505500,11396,2025-06-20,Fashion,2,64.1,0.05,4,UPI,121.79,North
505501,10059,2025-04-09,Sports,2,13.23,0.1,5,UPI,23.81,North
505502,11186,2025-07-30,Grocery,2,29.86,0.2,6,UPI,47.78,West
505503,10172,2025-12-18,Electronics,4,77.47,0.0,7,Card,309.88,South
505504,11474,2025-09-17,Home,2,48.75,0.15,5,Card,82.88,South
505505,11117,2025-04-24,Home,2,22.25,0.05,2,Card,42.28,North
505506,11366,2025-09-05,Fashion,4,118.82,0.0,2,Card,475.28,South
505507,11347,2025-12-19,Fashion,1,55.42,0.0,2,Card,55.42,South
505508,10474,2025-03-30,Grocery,2,146.83,0.05,2,UPI,278.98,North
505509,10624,2025-03-26,Grocery,2,77.54,0.15,5,UPI,131.82,South
505510,11038,2025-01-15,Sports,2,34.43,0.05,8,Card,65.42,South
505511,10263,2025-11-04,Home,2,15.66,0.1,5,Card,28.19,South
505512,10460,2025-10-31,Electronics,4,19.41,0.0,4,Net Banking,77.64,East
505513,10149,2025-06-01,Grocery,2,77.99,0.0,6,Net Banking,155.98,South
505514,11333,2025-11-15,Grocery,2,33.5,0.15,3,Card,56.95,South
505515,10372,2025-08-26,Home,2,182.73,0.15,7,UPI,310.64,South
505516,10617,2025-12-24,Electronics,4,118.44,0.05,6,COD,450.07,West
505517,10679,2025-12-03,Sports,4,26.56,0.0,5,UPI,106.24,North
505518,10564,2025-12-17,Fashion,1,124.07,0.0,9,Card,124.07,East
505519,11167,2025-05-24,Grocery,1,56.54,0.2,7,Net Banking,45.23,West
505520,11372,2025-08-20,Fashion,1,239.35,0.0,5,COD,239.35,West
505521,10860,2025-03-03,Sports,2,408.17,0.0,4,Net Banking,816.34,South
505522,11256,2025-11-23,Sports,3,358.81,0.1,4,UPI,968.79,West
505523,10167,2025-04-27,Electronics,1,14.59,0.15,4,Card,12.4,West
505524,11450,2025-06-13,Electronics,3,60.56,0.0,4,COD,181.68,North
505525,10174,2025-08-05,Sports,2,10.74,0.1,4,UPI,19.33,West
505526,10100,2025-10-15,Home,4,238.15,0.0,4,COD,952.6,West
505527,10034,2025-09-25,Home,3,152.81,0.1,2,UPI,412.59,South
505528,10366,2025-12-15,Sports,2,21.15,0.0,3,Net Banking,42.3,South
505529,11256,2025-09-18,Home,3,102.58,0.15,1,Card,261.58,West
505530,10452,2025-10-18,Electronics,1,83.39,0.1,5,UPI,75.05,West
505531,11187,2025-07-28,Electronics,2,69.83,0.2,5,Net Banking,111.73,South
505532,10637,2025-06-01,Beauty,2,60.72,0.05,4,COD,115.37,East
505533,10156,2025-11-30,Fashion,1,371.04,0.15,6,Card,315.38,East
505534,10710,2025-05-18,Sports,2,182.73,0.05,3,Net Banking,347.19,South
505535,10349,2025-08-15,Grocery,3,42.61,0.05,3,Card,121.44,East
505536,10438,2025-04-17,Fashion,3,130.56,0.0,2,Card,391.68,South
505537,10776,2025-06-26,Sports,4,18.99,0.15,7,UPI,64.57,West
505538,11186,2025-05-14,Home,2,23.82,0.05,6,COD,45.26,West
505539,10881,2025-04-05,Beauty,3,21.65,0.1,7,Card,58.45,South
505540,10335,2025-10-27,Home,3,246.56,0.1,8,Card,665.71,North
505541,11077,2025-10-08,Electronics,4,10.39,0.1,4,Net Banking,37.4,East
505542,11045,2025-09-14,Grocery,4,262.2,0.1,3,UPI,943.92,North
505543,10356,2025-01-31,Home,3,239.59,0.1,1,COD,646.89,South
505544,11278,2025-04-02,Beauty,2,357.75,0.05,2,COD,679.72,North
505545,11265,2025-03-21,Beauty,3,137.32,0.1,4,UPI,370.76,East
505546,10906,2025-09-17,Electronics,3,54.62,0.05,1,COD,155.67,East
505547,10445,2025-11-22,Grocery,4,264.95,0.1,2,COD,953.82,South
505548,10532,2025-05-19,Home,1,286.06,0.15,4,Card,243.15,East
505549,10660,2025-05-01,Electronics,4,213.14,0.05,6,UPI,809.93,South
505550,10282,2025-07-23,Beauty,4,183.16,0.0,3,UPI,732.64,North
505551,10459,2025-12-27,Electronics,1,145.85,0.05,5,UPI,138.56,West
505552,10202,2025-05-16,Grocery,2,81.61,0.15,8,UPI,138.74,West
505553,10232,2025-04-12,Home,1,186.04,0.15,1,Card,158.13,South
505554,11117,2025-07-10,Home,3,55.54,0.0,7,Card,166.62,North
505555,10193,2025-12-01,Home,1,78.05,0.15,5,Card,66.34,North
505556,10704,2025-09-24,Electronics,2,187.39,0.0,7,Card,374.78,West
505557,10644,2025-07-09,Electronics,1,22.47,0.15,6,COD,19.1,North
505558,10070,2025-09-24,Fashion,1,158.06,0.15,3,Net Banking,134.35,South
505559,11247,2025-01-06,Home,2,19.96,0.05,5,COD,37.92,East
505560,11476,2025-10-02,Electronics,2,60.94,0.2,2,COD,97.5,South
505561,10958,2025-02-05,Home,3,12.06,0.05,3,UPI,34.37,South
505562,11007,2025-05-23,Home,1,368.52,0.05,5,Net Banking,350.09,West
505563,10350,2025-05-08,Beauty,2,180.92,0.15,5,COD,307.56,North
505564,11267,2025-09-10,Grocery,4,22.52,0.0,6,Net Banking,90.08,North
505565,11177,2025-03-29,Home,4,21.84,0.0,8,Card,87.36,South
505566,10658,2025-03-29,Sports,2,119.6,0.0,4,UPI,239.2,South
505567,11059,2025-11-19,Sports,1,330.79,0.1,7,Card,297.71,East
505568,11434,2025-06-24,Electronics,4,41.67,0.1,5,UPI,150.01,North
505569,10905,2025-09-28,Fashion,3,379.63,0.15,2,UPI,968.06,West
505570,10300,2025-08-01,Beauty,2,62.09,0.15,4,Card,105.55,East
505571,10496,2025-08-15,Fashion,3,61.74,0.15,5,Net Banking,157.44,East
505572,10278,2025-09-08,Home,1,37.72,0.1,3,Card,33.95,South
505573,10498,2025-09-01,Beauty,2,25.26,0.15,2,Card,42.94,East
505574,11336,2025-11-29,Electronics,2,30.24,0.0,2,Card,60.48,West
505575,10285,2025-10-14,Grocery,3,18.7,0.1,3,UPI,50.49,East
505576,11338,2025-04-22,Fashion,1,34.27,0.0,3,UPI,34.27,East
505577,10428,2025-03-03,Electronics,2,27.26,0.0,7,COD,54.52,West
505578,10749,2025-11-05,Fashion,4,10.08,0.0,1,UPI,40.32,West
505579,10793,2025-05-16,Grocery,1,41.15,0.0,5,UPI,41.15,South
505580,10189,2025-04-24,Sports,1,14.82,0.2,6,Card,11.86,West
505581,10277,2025-02-10,Home,4,16.1,0.05,3,UPI,61.18,South
505582,10458,2025-07-21,Grocery,4,162.71,0.15,4,UPI,553.21,South
505583,10090,2025-07-06,Home,2,13.93,0.05,4,Card,26.47,South
505584,11132,2025-10-30,Home,1,36.73,0.1,4,Net Banking,33.06,South
505585,10820,2025-10-01,Electronics,3,122.09,0.0,6,UPI,366.27,South
505586,11269,2025-09-21,Grocery,2,12.36,0.2,6,Card,19.78,South
505587,11295,2025-07-16,Sports,3,138.26,0.0,3,Card,414.78,South
505588,10522,2025-11-11,Fashion,1,12.15,0.1,1,COD,10.94,South
505589,11226,2025-12-25,Sports,4,12.23,0.2,5,Card,39.14,West
505590,10092,2025-10-25,Home,3,16.46,0.1,3,COD,44.44,East
505591,10645,2025-05-08,Electronics,3,253.91,0.15,3,COD,647.47,East
505592,10999,2025-04-11,Grocery,3,12.94,0.0,5,UPI,38.82,West
505593,10700,2025-01-01,Grocery,1,11.6,0.05,4,COD,11.02,South
505594,11110,2025-12-29,Electronics,4,346.41,0.0,5,UPI,1385.64,North
505595,11288,2025-09-25,Electronics,2,96.73,0.05,10,COD,183.79,South
505596,10637,2025-12-09,Fashion,2,70.11,0.0,6,Card,140.22,East
505597,10412,2025-10-15,Electronics,4,12.45,0.1,7,Card,44.82,East
505598,10875,2025-06-07,Sports,1,33.21,0.2,6,Card,26.57,East
505599,11303,2025-02-22,Grocery,1,81.77,0.1,5,Card,73.59,West
505600,11482,2025-01-18,Home,4,85.24,0.15,6,UPI,289.82,North
505601,11224,2025-10-17,Home,2,72.47,0.05,5,Card,137.69,East
505602,10368,2025-04-21,Grocery,3,20.16,0.0,6,Card,60.48,East
505603,10308,2025-05-19,Beauty,3,426.56,0.1,5,Card,1151.71,East
505604,10860,2025-11-02,Home,4,132.96,0.0,2,Card,531.84,South
505605,10604,2025-06-25,Electronics,3,22.13,0.05,2,UPI,63.07,West
505606,10917,2025-12-14,Grocery,2,291.44,0.15,5,COD,495.45,North
505607,11385,2025-07-19,Grocery,3,34.96,0.05,2,Card,99.64,West
505608,10824,2025-10-31,Electronics,3,17.08,0.0,6,Card,51.24,East
505609,10534,2025-02-15,Sports,2,231.49,0.0,7,Net Banking,462.98,East
505610,11304,2025-05-25,Electronics,1,18.05,0.1,4,UPI,16.24,South
505611,10659,2025-03-08,Electronics,2,10.63,0.0,7,UPI,21.26,East
505612,10908,2025-01-21,Beauty,4,97.6,0.1,5,Net Banking,351.36,North
505613,10203,2025-12-28,Beauty,1,20.33,0.05,5,COD,19.31,South
505614,10762,2025-07-08,Grocery,1,18.75,0.1,5,UPI,16.88,North
505615,10640,2025-05-10,Sports,4,16.6,0.15,3,UPI,56.44,West
505616,10185,2025-05-18,Electronics,4,15.31,0.0,3,Card,61.24,West
505617,10318,2025-03-29,Fashion,1,290.37,0.1,1,COD,261.33,East
505618,11055,2025-02-14,Grocery,1,112.15,0.0,3,Card,112.15,South
505619,10271,2025-11-30,Fashion,3,200.49,0.0,9,COD,601.47,North
505620,10199,2025-02-08,Home,4,109.65,0.05,2,UPI,416.67,North
505621,10087,2025-05-21,Electronics,3,81.69,0.0,2,Card,245.07,West
505622,10040,2025-02-25,Beauty,4,25.62,0.2,3,UPI,81.98,East
505623,10652,2025-12-06,Beauty,3,300.96,0.15,3,Card,767.45,West
505624,10733,2025-03-17,Beauty,4,236.84,0.15,5,COD,805.26,North
505625,10937,2025-05-24,Electronics,3,58.26,0.0,3,UPI,174.78,West
505626,10859,2025-10-03,Electronics,2,21.02,0.1,4,Card,37.84,South
505627,10806,2025-07-28,Fashion,3,171.4,0.1,3,UPI,462.78,North
505628,11499,2025-05-20,Grocery,2,34.33,0.0,4,UPI,68.66,South
505629,10375,2025-07-25,Fashion,3,23.03,0.1,4,UPI,62.18,North
505630,11069,2025-06-09,Beauty,4,167.89,0.15,4,Card,570.83,North
505631,10120,2025-04-16,Grocery,4,232.15,0.15,8,Net Banking,789.31,East
505632,11273,2025-08-07,Sports,3,86.53,0.15,4,UPI,220.65,South
505633,10544,2025-05-14,Sports,1,13.7,0.0,4,UPI,13.7,West
505634,10520,2025-12-17,Fashion,3,95.03,0.15,1,UPI,242.33,West
505635,10203,2025-06-19,Sports,2,420.78,0.15,5,Card,715.33,South
505636,10764,2025-10-04,Fashion,1,117.33,0.1,1,UPI,105.6,North
505637,10600,2025-03-27,Fashion,4,23.1,0.0,6,Net Banking,92.4,East
505638,11462,2025-08-24,Fashion,2,91.49,0.05,5,COD,173.83,East
505639,10268,2025-07-24,Sports,4,24.48,0.0,6,Card,97.92,North
505640,10627,2025-09-29,Grocery,2,255.64,0.0,3,UPI,511.28,West
505641,11351,2025-06-18,Home,3,188.93,0.15,5,Card,481.77,West
505642,11211,2025-09-20,Sports,3,65.96,0.2,6,COD,158.3,West
505643,11147,2025-01-22,Electronics,4,19.74,0.15,3,Card,67.12,West
505644,10789,2025-09-09,Fashion,1,40.75,0.0,6,COD,40.75,West
505645,11310,2025-10-03,Grocery,3,14.85,0.1,6,COD,40.1,West
505646,10336,2025-07-01,Fashion,2,171.45,0.05,4,Net Banking,325.75,East
505647,11215,2025-01-13,Home,2,103.51,0.05,8,UPI,196.67,South
505648,10871,2025-07-26,Fashion,4,26.27,0.05,6,COD,99.83,West
505649,10525,2025-10-13,Beauty,1,200.64,0.15,1,UPI,170.54,North
505650,10328,2025-06-18,Beauty,3,155.9,0.1,6,Card,420.93,South
505651,10783,2025-02-04,Home,2,365.84,0.15,3,Card,621.93,South
505652,10005,2025-05-25,Fashion,4,24.65,0.0,6,Card,98.6,North
505653,11073,2025-12-29,Home,1,22.21,0.05,5,UPI,21.1,South
505654,10354,2025-04-09,Beauty,1,41.11,0.1,1,Card,37.0,East
505655,10584,2025-07-13,Grocery,1,24.67,0.1,6,UPI,22.2,South
505656,10290,2025-05-10,Sports,2,177.88,0.15,4,Card,302.4,North
505657,10699,2025-09-18,Beauty,1,44.64,0.0,4,UPI,44.64,East
505658,10557,2025-06-06,Grocery,3,122.07,0.0,4,Card,366.21,South
505659,10282,2025-05-21,Electronics,1,17.85,0.15,6,UPI,15.17,North
505660,11333,2025-07-31,Grocery,2,10.45,0.05,3,UPI,19.85,South
505661,11140,2025-07-28,Beauty,3,294.66,0.05,7,Card,839.78,East
505662,10582,2025-07-02,Sports,3,47.36,0.15,1,UPI,120.77,South
505663,10087,2025-04-05,Grocery,1,21.85,0.1,5,Card,19.67,West
505664,11268,2025-02-09,Fashion,1,268.97,0.1,6,Net Banking,242.07,West
505665,11046,2025-09-10,Fashion,2,18.96,0.0,6,COD,37.92,South
505666,10834,2025-05-05,Sports,3,298.61,0.1,5,Card,806.25,East
505667,10907,2025-08-12,Home,4,35.19,0.05,4,Card,133.72,South
505668,10012,2025-05-18,Home,1,49.4,0.1,3,Card,44.46,West
505669,10711,2025-11-08,Beauty,1,22.6,0.1,2,Card,20.34,West
505670,10284,2025-09-16,Beauty,3,10.01,0.0,3,UPI,30.03,South
505671,10977,2025-05-28,Sports,4,48.59,0.0,3,UPI,194.36,South
505672,11397,2025-05-02,Home,4,33.86,0.05,2,Net Banking,128.67,South
505673,10797,2025-10-01,Fashion,3,55.84,0.05,8,UPI,159.14,North
505674,10907,2025-01-03,Electronics,1,48.87,0.0,1,UPI,48.87,South
505675,11002,2025-01-22,Electronics,3,80.59,0.15,7,UPI,205.5,South
505676,11395,2025-01-31,Grocery,2,9.71,0.0,2,UPI,19.42,West
505677,10058,2025-05-07,Grocery,2,38.83,0.05,2,UPI,73.78,East
505678,10466,2025-07-01,Grocery,2,241.42,0.1,2,Card,434.56,East
505679,10403,2025-04-17,Home,3,305.26,0.1,2,Card,824.2,West
505680,11075,2025-03-10,Fashion,3,83.29,0.05,6,Net Banking,237.38,West
505681,10672,2025-04-25,Sports,1,38.44,0.0,6,COD,38.44,East
505682,11159,2025-06-30,Home,1,43.47,0.0,4,COD,43.47,South
505683,10709,2025-04-19,Sports,1,139.41,0.0,10,Card,139.41,South
505684,11464,2025-07-29,Sports,2,43.34,0.0,4,UPI,86.68,South
505685,11151,2025-05-20,Beauty,3,344.22,0.1,5,COD,929.39,North
505686,10028,2025-12-07,Beauty,4,10.88,0.05,3,Card,41.34,North
505687,11483,2025-12-29,Home,2,103.59,0.0,3,COD,207.18,East
505688,11429,2025-08-28,Sports,3,62.47,0.1,3,UPI,168.67,West
505689,10066,2025-07-22,Grocery,4,57.81,0.0,6,Card,231.24,East
505690,10588,2025-01-12,Grocery,3,57.87,0.15,6,UPI,147.57,South
505691,11456,2025-08-16,Sports,3,20.89,0.1,7,UPI,56.4,North
505692,11257,2025-05-19,Beauty,2,37.72,0.1,3,Card,67.9,West
505693,10703,2025-04-16,Sports,1,38.93,0.0,6,COD,38.93,North
505694,10818,2025-10-17,Home,4,94.46,0.05,5,COD,358.95,South
505695,10045,2025-01-16,Grocery,3,83.68,0.05,5,COD,238.49,West
505696,10847,2025-04-06,Home,1,43.24,0.2,3,COD,34.59,South
505697,11000,2025-10-10,Beauty,2,64.02,0.0,2,COD,128.04,South
505698,10540,2025-12-04,Electronics,1,87.27,0.05,6,COD,82.91,West
505699,10461,2025-07-07,Electronics,4,14.79,0.1,6,COD,53.24,East
505700,11243,2025-07-13,Beauty,3,226.25,0.05,3,UPI,644.81,South
505701,10674,2025-12-19,Fashion,4,225.41,0.1,6,Net Banking,811.48,East
505702,10397,2025-02-03,Electronics,2,29.84,0.15,7,Card,50.73,West
505703,10563,2025-06-25,Grocery,1,164.53,0.05,4,UPI,156.3,West
505704,10739,2025-03-30,Electronics,3,28.49,0.0,2,Card,85.47,South
505705,10390,2025-06-24,Grocery,3,11.3,0.15,2,COD,28.82,West
505706,10841,2025-11-27,Home,1,217.42,0.0,3,COD,217.42,North
505707,11292,2025-08-06,Beauty,3,30.06,0.1,4,UPI,81.16,East
505708,11114,2025-12-28,Electronics,1,43.25,0.0,4,Card,43.25,West
505709,10348,2025-07-04,Sports,3,86.68,0.0,4,COD,260.04,South
505710,10708,2025-11-12,Sports,3,57.97,0.05,4,COD,165.21,West
505711,10816,2025-03-03,Electronics,1,23.26,0.15,6,UPI,19.77,West
505712,11021,2025-04-28,Electronics,2,180.49,0.0,3,COD,360.98,West
505713,11135,2025-04-10,Fashion,1,34.7,0.0,7,Card,34.7,West
505714,10728,2025-10-08,Grocery,3,65.37,0.0,6,UPI,196.11,North
505715,10473,2025-07-07,Electronics,1,109.48,0.0,6,UPI,109.48,North
505716,10989,2025-03-23,Home,3,338.44,0.0,3,Card,1015.32,South
505717,10189,2025-03-05,Fashion,2,60.04,0.15,4,Card,102.07,West
505718,11012,2025-05-21,Electronics,1,48.42,0.1,6,Net Banking,43.58,East
505719,11345,2025-02-26,Home,4,339.53,0.0,4,Net Banking,1358.12,West
505720,11065,2025-09-12,Electronics,3,57.08,0.0,3,COD,171.24,South
505721,10651,2025-11-06,Beauty,2,26.64,0.0,3,Card,53.28,South
505722,11235,2025-12-20,Sports,4,10.98,0.05,3,UPI,41.72,North
505723,10799,2025-03-28,Beauty,3,38.66,0.0,2,Card,115.98,West
505724,10812,2025-06-10,Home,4,18.96,0.15,10,Card,64.46,North
505725,11279,2025-07-03,Beauty,1,29.64,0.0,1,Card,29.64,West
505726,10290,2025-06-30,Fashion,1,70.72,0.05,3,Net Banking,67.18,North
505727,11170,2025-06-15,Electronics,1,84.94,0.1,6,UPI,76.45,North
505728,11020,2025-03-22,Electronics,3,16.12,0.0,3,UPI,48.36,South
505729,10794,2025-02-10,Home,4,49.33,0.1,4,Card,177.59,North
505730,10116,2025-05-28,Grocery,4,46.21,0.1,5,UPI,166.36,West
505731,11149,2025-02-03,Sports,4,12.5,0.0,7,UPI,50.0,South
505732,10329,2025-01-24,Electronics,3,30.97,0.15,4,Card,78.97,East
505733,11344,2025-07-11,Home,3,140.92,0.05,6,UPI,401.62,East
505734,11189,2025-11-10,Beauty,2,14.1,0.0,1,UPI,28.2,North
505735,10546,2025-07-17,Home,1,41.2,0.1,3,Net Banking,37.08,South
